projectId	number	author	createdAt	labels	title	title_numberOfWords	body	body_numberOfWords
1390248	1683	mrud	2012-07-25T17:58:53.000Z	[]	configuration default master	11	commit config include this default master master load config dir config dir this simplify configuration bootstrapping packaging systemd sudo	68
8514	7160	michaelfairley	2012-07-25T23:47:56.000Z	[activerecord]	activerecord eager loaded actiondispatch	7	activerecord session actiondispatch session activesupport autoload project activerecord actionpack	25
1390248	1690	mrud	2012-07-26T04:46:39.000Z	[]	 	4	puppet which this salt signed this writing puppet salt automated-deployment vms bare-metal can patch	53
8514	7180	xhire	2012-07-27T17:58:33.000Z	[activemodel]	 	12	validation like this param minimum this this	49
1644196	1090	jeffbezanson	2012-07-27T21:00:35.000Z	[]	return-type	2	this shorthand function return this function return	25
8514	7191	rkushnir	2012-07-29T11:48:48.000Z	[activerecord]	has-one has-many associations	7	bare profile user console user updated commit assign operations overhead time this	82
1390248	1730	mchesnut	2012-07-30T23:31:48.000Z	[]	disk module use args	10	this commit like pull-request was diff function-prototypes mention args cmd string args defined default call using get nonetype this cmd args nonetype salt target get python traceback this centos any linux host module uses addition this required disk module figure out either functionality include documentation either which direction	227
460078	1212	bonya	2012-07-31T08:15:03.000Z	[]	url int	8	javascript userid save post save url userid uri segment encoding checked undefined null version file params	54
5238231	104	ebidel	2012-07-31T18:50:33.000Z	[tokyo fixit]	browser-support offline web-applications android ios	12	this detail google-code project review comments this labels describe website offline offline web-applications android-version ios version which offline version android ios offline any	118
8514	7215	nbblrr	2012-07-31T19:47:45.000Z	[]	html-escape quote	6	html-escape blob master activesupport activesupport core string output function encode quote owasp xss scripting html-escape html element security web quote default	80
507775	2136	elentar	2012-08-02T13:11:24.000Z	[]	timestamp ttl updating using put mapping api	9	this groups this using ttl forum elasticsearch timestamp elasticsearch timestamp value default response nothing can migrate recreate nice documents mapping parameters	101
8514	7237	timedimension	2012-08-02T15:42:22.000Z	[activerecord;;regression]	integer status using	9	integer zero value status was integer database-table using case next using zero behavior zero value zero value this against	135
1390248	1753	thatch45	2012-08-02T17:01:26.000Z	[]	inline state module reloading	6	verify call happening	15
460078	1226	ghost	2012-08-02T20:33:30.000Z	[]	tar	4	tar tar this like tar archive tar next header tar status can tell which tar file	53
1390248	1767	mrud	2012-08-03T23:20:12.000Z	[]	contain	7	build debian package build contain doc symlink this build message	45
1390248	1772	tvaughan	2012-08-06T01:14:46.000Z	[]	packages install	4	updated launchpad packages install packages install can find any this names sudo this ubuntu-12.04 was return-code apt backend	78
460078	1238	igorminar	2012-08-08T05:11:52.000Z	[type: bug]	submission	8	routes view submit eventhandler submit button triggers location which reload preventdefault request directive	54
1390248	1790	alexarsh	2012-08-08T06:44:18.000Z	[]	 	3	use salt master get exception sudo salt traceback call file locallib salt line return return func args file locallib salt utils line out sanitize host host int port nameerror global sanitize host defined import alex	83
460078	1243	thughes	2012-08-08T18:11:38.000Z	[component: ngresource]	port url	5	forum include port url gets colon escaping colon use url http which escaping using relative use-case path	79
8514	7291	mikehoward	2012-08-08T19:31:45.000Z	[activerecord]	activerecord dup call super	7	activerecord dup call super this copy call object this user behavior activerecord base object override dup call super activerecord timestamp super copy having this clone activerecord base object this fix trivial testing which	121
460078	1245	igorminar	2012-08-09T00:13:39.000Z	[type: feature]	timeout throw	9	use timeout flush get like like httpbackend	44
8514	7313	norrinradd	2012-08-10T04:12:05.000Z	[activerecord]	gem mysql adapter	7	mysql database use mysql adapter gem rake user install mysql2 gem	37
1390248	1813	rubic	2012-08-13T02:25:38.000Z	[]	keyerror	3	was salt configuration file salt against keyerror salt traceback call file bin salt line module salt main file salt line salt main file salt init line args file salt line cmd timeout file salt line expr file salt line expr expr file salt line isinstance list keyerror this salt version	164
460078	1261	benpriebe	2012-08-13T21:08:45.000Z	[type: bug]	timezoneoffset	2	hit timezone date filter timezone formatter get timezone var date var filter date which equals expect this line function date var offset return offset offset	98
1644196	1159	timholy	2012-08-15T09:11:23.000Z	[]	profiler string-interpolation	6	require function println this execute get defined file	40
8514	7364	workmaster2n	2012-08-16T16:56:31.000Z	[activerecord]	append object has-many	8	this behavior add has-many relationship models class player activerecord base player team has-many team player team class activerecord base has-many player team has-many player team append add team using ruby-1.9.2 documentation append activerecord was append out	120
8514	7365	grosser	2012-08-16T17:01:00.000Z	[activerecord]	scopes	7	this exists backport nice gets fixed ruby class car activerecord base scope where scope where using scopes select where using select where attributes logic like expect get	97
203666	1093	bgentry	2012-08-16T17:39:00.000Z	[]	wildcard escaping	3	out api character wildcard records using ascii hex xml doc this like fog this behavior fog find find like ruby fog handle this user return this character	134
203666	1098	bgentry	2012-08-16T20:56:43.000Z	[]	alias mapping	6	alias record console paste dns figure out record api dns this account this lookup account web-console this out this mapping each region region this mapping forall accounts list ruby mapping mapping handle this lookup fog user dns can figure out forall records matching this mapping this point	240
507775	2183	dylanahsmith	2012-08-17T03:17:43.000Z	[:query dsl;;bug]	wildcard uses split	9	query-string ignore default split prefix curl localhost doc search query-string default wildcard search default set this gist match document	75
507775	2186	karmi	2012-08-17T21:03:31.000Z	[]	add	4	elasticsearch javascript request contains content-type header browser console this paste elasticsearch localhost url search post contenttype json utf-8 function console.log elasticsearch elasticsearch blob master src main java elasticsearch http netty header cors	82
1644196	1180	stefankarpinski	2012-08-18T18:51:48.000Z	[bug]	quote handle function names	8	this value expr show arrayref out range any this any	56
1644196	1181	gaboroszlanyi	2012-08-18T19:14:46.000Z	[bug]	linear indexing	3	linear indexing reshape int64 int64 int64 this this linear indexing any	97
460078	1277	gops	2012-08-20T12:24:34.000Z	[prs plz!;;type: feature]	blur focus events	5	events angularjs blur focus events out add this	20
1390248	1864	eranrund	2012-08-21T22:23:08.000Z	[]	state file	6	title file postfix sasl passwd text message state file postfix sasl passwd function append result postfix sasl passwd file-not-found using version	52
1644196	1195	jeffbezanson	2012-08-22T05:27:40.000Z	[repl]	replace module	7	this equivalent clear required get main module interface this	33
460078	1285	cstrong	2012-08-22T15:54:10.000Z	[type: feature]	option binding input onblur	9	where binding onblur semantics input enter currency important user typing complete value can onblur using jquery built-in api handle this use-case	72
8514	7431	nickgrim	2012-08-23T11:26:12.000Z	[actionview]	using	12	short version using formhelper multiparameter attributes select option using minute hidden-fields replicate project using bundle-install jazz scaffold rails-generate scaffold datetime datetime migrate apply patch views select select minute submit post processing html parameters authenticity-token commit internal-server-error activerecord multiparameter attributes controllers controllers html generated option readability html class field label-for label select select select select select select select select input hidden value input hidden	328
8514	7441	kostya	2012-08-24T16:05:57.000Z	[activerecord]	offset	4	select words words offset offset select words words offset order limit model project	38
1390248	1876	s0undt3ch	2012-08-25T12:08:16.000Z	[]	states dictionary size iteration	7	state file yaml tmp file managed salt text let use sudo python local bin trace info loaded configuration file salt info loading state traceback call file local bin line module load entry-point salt console file salt salt line salt call file salt salt init line file salt salt line file salt salt line call return args file salt salt line env file salt salt line render state state env file salt salt line render state key state dictionary size iteration this file salt this syntax salt blob salt	229
1390248	1879	s0undt3ch	2012-08-25T23:18:32.000Z	[]	 	5	using state file set identifying chroot prompt debian chroot debian chroot debian chroot cat debian chroot bash-completion interactive bash-completion posix bash-completion which output set identifying chroot prompt debian chroot debian chroot debian chroot cat debian chroot bash-completion interactive bash-completion posix bash-completion output set identifying chroot prompt debian chroot debian chroot debian chroot cat debian chroot bash-completion interactive bash-completion posix bash-completion diff set identifying chroot prompt debian chroot debian chroot debian chroot cat debian chroot bash-completion interactive bash-completion posix bash-completion this this salt blob salt states file can handle this	254
1390248	1881	corydodt	2012-08-26T05:56:25.000Z	[]	state	5	module packages which pycrypto info loading state info state pycrypto pycrypto local state pip pycrypto function result exception this state traceback call file salt line call cdata cdata args file salt states line runas user cwd cwd typeerror list keyword-argument packages call named packages which patch result salt packages bin env bin env runas user cwd cwd salt bin env bin env runas user cwd cwd result package return package set return salt packages salt requirements requirements bin env bin env loglog	243
1390248	1888	thatch45	2012-08-27T19:13:22.000Z	[]	add	8	happening salt case ubuntu using command-line salt spawn var salt salt salt salt salt master loaded key salt pki master aes key loaded key salt pki info authentication master loaded key salt pki master aes key loaded key salt pki info user command command details glob user info info user command command details glob user module info command service restart directory root var messages kernel init main process term	308
460078	1301	godmar	2012-08-27T19:22:55.000Z	[]	load templates xhtml documents	10	xhtml document markup templates edit preview reason use extract	30
1390248	1891	jeffh	2012-08-28T06:36:14.000Z	[]	pip requirements file salt user	10	user install requirements file using salt path file location proper permissions user command out info command home virtualenv bin pip install var salt base requirements user directory home out output requirements file errno permission-denied var salt base requirements	79
8514	7471	cliochris	2012-08-28T17:53:41.000Z	[activemodel]	activemodel xml serializer has-one sti	9	this against report projects this ruby class activerecord base has-many sti dump xml include sti include sti class activerecord base has-one sti class class activerecord base sti class class activerecord migration create-table containers table sti create-table sti sti sti derived sti derived sti sti derived puts drop-table containers table sti drop-table sti output xml xml version encoding utf-8 integer integer integer integer integer output xml xml version encoding utf-8 integer integer integer integer integer object sti fact sti derived serializer this	310
8514	7478	iblue	2012-08-29T18:00:40.000Z	[actionpack]	reset session access	5	reset session access ruby action session rack session abstract session puts reset session session database session session hash session puts	70
460078	1313	jweir	2012-08-29T21:14:50.000Z	[type: bug]	nested ng-repeat memory	5	this using ng-repeat ng-repeat memory window crash	26
2935735	1526	jdiehl	2012-08-30T07:47:28.000Z	[]	document loaded	6	function console.log result null document load entry-point where document loaded find handler detach this either get ready function document loaded	93
1390248	1935	s0undt3ch	2012-09-01T04:16:24.000Z	[]	salt	5	salt get this fix fat	33
8514	7516	keithgabryelski	2012-09-03T19:50:14.000Z	[activerecord;;postgresql]	postgresql default sequence	10	sequence table primary-key key default sequence tablename sequence tablename rescue activerecord tablename seq which this schema return-value sequence result sequence like seq resolve seq object which public schema search-path tablemodel table schema search-path fetch next sequence value function this sequence default primary-key add next sequence value which nextval value sequence patch fix default sequence module activerecord class prefetch primary-key table return next sequence value sequence return execute select nextval sequence nextval default sequence tablename sequence tablename rescue activerecord tablename seq	296
1390248	1959	drzero42	2012-09-04T14:08:11.000Z	[]	virtualenv requirements file	6	using state runas set user requirements file salt url pip virtualenv local file client this dir var salt subdirs set root-access get message packages pip was install get virtualenv message message output requirements file errno permission-denied var salt base requirements.txt local file client universal access state which testing master this this was master ubuntu-12.04 salt	170
8514	7538	heaven	2012-09-06T07:29:27.000Z	[activerecord;;with reproduction steps]	nomethoderror undefined reverse	7	this has-many associations this can this repeating operation tell can backtrace nomethoderror undefined reverse var shared bundle ruby-1.9.1 activerecord connection abstract database block sql var shared bundle ruby-1.9.1 arel visitors bind call var shared bundle ruby-1.9.1 arel visitors bind arel nodes bindparam var shared bundle ruby-1.9.1 arel visitors var shared bundle ruby-1.9.1 arel visitors block arel nodes var shared bundle ruby-1.9.1 arel visitors map var shared bundle ruby-1.9.1 arel visitors arel nodes var shared bundle ruby-1.9.1 arel visitors var shared bundle ruby-1.9.1 arel visitors arel nodes var shared bundle ruby-1.9.1 arel visitors var shared bundle ruby-1.9.1 arel visitors var shared bundle ruby-1.9.1 arel visitors block var shared bundle ruby-1.9.1 activerecord connection abstract connection connection var shared bundle ruby-1.9.1 arel visitors var shared bundle ruby-1.9.1 arel visitors bind var shared bundle ruby-1.9.1 activerecord connection abstract database sql var shared bundle ruby-1.9.1 activerecord connection abstract database insert var shared bundle ruby-1.9.1 activerecord connection abstract insert var shared bundle ruby-1.9.1 activerecord insert var shared bundle ruby-1.9.1 activerecord var shared bundle ruby-1.9.1 activerecord var shared bundle ruby-1.9.1 activerecord block var shared bundle ruby-1.9.1 activesupport var shared bundle ruby-1.9.1 activesupport var shared bundle ruby-1.9.1 activerecord var shared bundle ruby-1.9.1 activerecord var shared bundle ruby-1.9.1 activerecord block var shared bundle ruby-1.9.1 activesupport save var shared bundle ruby-1.9.1 activesupport var shared bundle ruby-1.9.1 activerecord var shared bundle ruby-1.9.1 activerecord save var shared bundle ruby-1.9.1 activerecord save var shared bundle ruby-1.9.1 activerecord methods save var shared bundle ruby-1.9.1 activerecord block levels save var shared bundle ruby-1.9.1 activerecord block status var shared bundle ruby-1.9.1 activerecord connection abstract database var shared bundle ruby-1.9.1 activerecord var shared bundle ruby-1.9.1 newrelic newrelic agent block trace activerecord self var shared bundle ruby-1.9.1 newrelic newrelic agent trace execution var shared bundle ruby-1.9.1 newrelic newrelic agent trace activerecord self var shared bundle ruby-1.9.1 activerecord status var shared bundle ruby-1.9.1 activerecord block save var shared bundle ruby-1.9.1 activerecord rollback activerecord state var shared bundle ruby-1.9.1 activerecord save var shared bundle ruby-1.9.1 activerecord associations has-many insert record var shared bundle ruby-1.9.1 activerecord associations block levels record var shared bundle ruby-1.9.1 activerecord associations add target var shared bundle ruby-1.9.1 activerecord associations block record var shared bundle ruby-1.9.1 activerecord associations block var shared bundle ruby-1.9.1 activerecord connection abstract database var shared bundle ruby-1.9.1 activerecord var shared bundle ruby-1.9.1 newrelic newrelic agent block trace activerecord self var shared bundle ruby-1.9.1 newrelic newrelic agent trace execution var shared bundle ruby-1.9.1 newrelic newrelic agent trace activerecord self var shared bundle ruby-1.9.1 activerecord associations var shared bundle ruby-1.9.1 activerecord associations record var shared bundle ruby-1.9.1 activerecord associations var shared bundle ruby-1.9.1 activerecord associations var shared bundle ruby-1.9.1 acts-as-audited audit var shared bundle ruby-1.9.1 acts-as-audited audit var shared bundle ruby-1.9.1 activesupport var shared bundle ruby-1.9.1 activesupport var shared bundle ruby-1.9.1 activerecord var shared bundle ruby-1.9.1 activerecord var shared bundle ruby-1.9.1 activerecord block var shared bundle ruby-1.9.1 activesupport save var shared bundle ruby-1.9.1 activesupport var shared bundle ruby-1.9.1 activerecord var shared bundle ruby-1.9.1 activerecord save var shared bundle ruby-1.9.1 activerecord save var shared bundle ruby-1.9.1 activerecord methods save var shared bundle ruby-1.9.1 activerecord block levels save var shared bundle ruby-1.9.1 activerecord block status var shared bundle ruby-1.9.1 activerecord connection abstract database var shared bundle ruby-1.9.1 activerecord var shared bundle ruby-1.9.1 newrelic newrelic agent block trace activerecord self var shared bundle ruby-1.9.1 newrelic newrelic agent trace execution var shared bundle ruby-1.9.1 newrelic newrelic agent trace activerecord self var shared bundle ruby-1.9.1 activerecord status var shared bundle ruby-1.9.1 activerecord block save var shared bundle ruby-1.9.1 activerecord rollback activerecord state var shared bundle ruby-1.9.1 activerecord save var shared bundle ruby-1.9.1 activerecord associations has-many insert record var shared bundle ruby-1.9.1 activerecord associations block levels concat var shared bundle ruby-1.9.1 activerecord associations add target var shared bundle ruby-1.9.1 activerecord associations block levels concat var shared bundle ruby-1.9.1 activerecord associations each var shared bundle ruby-1.9.1 activerecord associations block concat var shared bundle ruby-1.9.1 activerecord associations block var shared bundle ruby-1.9.1 activerecord connection abstract database var shared bundle ruby-1.9.1 activerecord var shared bundle ruby-1.9.1 newrelic newrelic agent block trace activerecord self var shared bundle ruby-1.9.1 newrelic newrelic agent trace execution var shared bundle ruby-1.9.1 newrelic newrelic agent trace activerecord self var shared bundle ruby-1.9.1 activerecord associations var shared bundle ruby-1.9.1 activerecord associations concat var shared bundle ruby-1.9.1 activerecord associations var models block var shared bundle ruby-1.9.1 activerecord connection abstract database var shared bundle ruby-1.9.1 activerecord var shared bundle ruby-1.9.1 newrelic newrelic agent block trace activerecord self var shared bundle ruby-1.9.1 newrelic newrelic agent trace execution var shared bundle ruby-1.9.1 newrelic newrelic agent trace activerecord self var shared bundle ruby-1.9.1 activerecord var models var import merge var import merge profile var import profiles block process var shared bundle ruby-1.9.1 spreadsheet block each var shared bundle ruby-1.9.1 spreadsheet var shared bundle ruby-1.9.1 spreadsheet each var shared bundle ruby-1.9.1 spreadsheet excel each var import profiles process var import var import profiles var models block levels var shared bundle ruby-1.9.1 bundler sunspot sunspot set var models block	2045
1390248	1981	monshyn	2012-09-06T17:33:40.000Z	[]	date logfile	5	date var salt logfile versions logging date notice logging format date any date salt salt master public-key this this salt wait seconds salt master public-key this this salt wait seconds salt salt salt message message salt salt salt message message message message salt message	272
460078	1339	btford	2012-09-06T22:00:28.000Z	[type: docs]	string-interpolation guide	7	guide guide directive string-interpolation html src username username expect html src username html username	39
8514	7551	mcbsys	2012-09-06T22:42:20.000Z	[activerecord]	pluck return activerecord-relation select clause	11	using arrays field build relation select pluck each field using records loading development-environment messages sender message message load select sender message messages where messages message sender message message sender message select sender message messages where messages sender message select sender message messages where messages relation select precedence pluck sql select sender message pluck field pluck result select clause out relation pluck select messages message load select messages messages where messages list attributes select messages where messages sender message select sender message messages where messages pluck return pluck relation	300
1390248	1989	blast-hardcheese	2012-09-07T07:30:59.000Z	[]	root dir configuration option config absolute	14	configuration root dir blast projects salt logfile blast projects salt var salt result logfile blast projects salt blast projects salt var salt	40
1390248	1991	blast-hardcheese	2012-09-07T07:50:35.000Z	[]	max value	7	get bit greedy virtualenv blast projects salt salt salt master max value traceback call file blast projects salt virtualenv bin line module salt master file blast projects salt virtualenv salt line salt master file blast projects salt virtualenv salt init line file blast projects salt virtualenv salt line self set max file blast projects salt virtualenv salt line set max limit limit set max 2048 virtualenv blast projects salt salt salt master max value 2048 max 2048	190
8514	7554	jacob-carlborg	2012-09-07T08:24:18.000Z	[actionpack]	routes match shorthand	9	like this ruby scope locale match rake routes this output locale format locale expect output locale format scope controller access get locale using	76
1390248	1992	alekibango	2012-09-07T09:25:26.000Z	[]	add command salt	6	this alias salt salt display info salt	20
1644196	1268	jeffbezanson	2012-09-08T23:17:31.000Z	[]	module init	3	libraries require init call startup like init nice call hook init future definition time file loaded runtime insert startup time between place load-time load file startup compiled loaded	94
2935735	1606	joelrbrandt	2012-09-10T05:06:37.000Z	[]	inline css-editor menu height switching	12	brackets window height menubar can user file short menubar wrap lines short inline editor user back menubar result inline editor gets html file css file short size brackets html file menubar lines css file menubar line html file inline editor css file back html file result inline editor inline editor menubar image file short menubar image back file image	198
8514	7619	xb	2012-09-12T13:09:51.000Z	[activerecord]	data-corruption interpreted binary-data	6	blob activerecord activerecord connection postgresql binary string string string string string string string string string string string string string string string string binary string binary string this ambiguity maybe	154
460078	1356	joergschiller	2012-09-12T14:14:41.000Z	[]	android-4.0 using manifest	10	mobile web angularjs using manifest specs multipage angularjs can fetch offline android stock browser ice jelly status zero comparable using file commit can fix this	92
1390248	2028	zogg	2012-09-17T08:47:10.000Z	[]	list out range	8	state throws traceback state pip supervisor function result exception this state traceback call file locallib salt line call cdata cdata args file locallib salt states line version list list out range this state supervisor require ubuntu-10.10 python salt pip	92
5238231	186	ebidel	2012-09-17T16:04:57.000Z	[maintenance;;tutorial]	image	6	this image tutorials tutorials assets blacklist python-config	33
8514	7685	drnic	2012-09-18T17:06:20.000Z	[docs]	guides migrating store	9	guides rails-3.1 document session-store key ruby config session store cookiestore key this migration step this	50
8514	7714	slbug	2012-09-20T10:49:39.000Z	[activerecord]	model named master	7	ruby class activerecord base class activerecord base nomethoderror undefined find activerecord model module get like use	43
8514	7715	slbug	2012-09-20T11:40:15.000Z	[activerecord]	jointable comparison string symbol master	12	jointable assemblies activerecord activerecord migration join reason element string symbols jointable assemblies	37
507775	2275	clintongormley	2012-09-21T09:18:56.000Z	[bug;;v0.90.0.rc1]	path arrays	7	curl mappings path this curl response version this throw set curl response version	105
460078	1403	dustinmartin	2012-09-21T16:31:30.000Z	[component: ngresource]	http-method uppercase string post post	9	http-method uppercase post post throw any definition var project api get get get save post post post destroy post post any params defined object params url query-string case auto uppercase http-method throw let explain this	150
1644196	1306	dcampbell24	2012-09-22T20:35:58.000Z	[i/o;;repl]	eof behavior	5	enter expect time time return line readline stdin stream line break line	42
1390248	2062	borgstrom	2012-09-22T21:37:39.000Z	[]	master roles	12	put roles file directory get message info loaded configuration file salt info loading state master roles master roles info loading state this proper states move main config	94
1390248	2068	s0undt3ch	2012-09-23T17:40:52.000Z	[]	 	5	salt blob salt	12
8514	7743	gunn	2012-09-24T09:39:38.000Z	[activesupport]	nested describe controller	8	edge describe ruby describe describe action summary get summary action nameerror action summary action nomethoderror undefined each this ruby describe summary action get this ruby describe describe action summary get	143
1390248	2087	s0undt3ch	2012-09-25T14:49:26.000Z	[]	salt explicit pip binary	11	pip module python pip binary salt explicit extend this	31
460078	1417	igorminar	2012-09-25T18:33:39.000Z	[]	location infinite digest	8	project use html5-history whenever url next digest this digest routing place using was include singlepage apply like location service out sync browser location service updated browser pushstate browser location service url location this nor depends which depends location maybe this	189
1390248	2090	utahdave	2012-09-25T20:09:11.000Z	[]	signatures private public	11	signatures public private-key this master salt master signature public-key signature private-key	72
460078	1420	bsr203	2012-09-26T01:28:44.000Z	[component: $location;;frequency: moderate;;resolution: duplicate;;type: bug]	hyperlink svg throws exception	6	fix use svg elements nothing fiddle svg element using d3.js angularjs use hyperlink svg object which angular-directive this doc any can this can inject any class xlink href rect solution libraries this svg get href anchor get string using can this patching this this function null return	195
1390248	2098	s0undt3ch	2012-09-26T15:50:42.000Z	[]	salt pip mirror	4	salt which which downloading packages pypy using pip pypi pip pypy mirror packages any package download popularity view salt package this any which require downloading package pip use mirror package package testing mirror	111
507775	2290	rmuir	2012-09-26T15:51:46.000Z	[]	icu collation factory use locale	8	use locale parsing system this subset icu system-dependent windows include space parsing icu character fix group elasticsearch msg user this	81
1390248	2113	s0undt3ch	2012-09-27T16:14:51.000Z	[]	pip module using	11	pip module using using pip module return pip binary	29
1390248	2131	techhat	2012-09-28T19:42:08.000Z	[]	systemctl fedora	7	grep salt out salt stdout systemctl col fedora which platform info state info command systemctl show directory root info command systemctl col directory root	67
1390248	2137	s0undt3ch	2012-09-30T14:17:25.000Z	[]	populate groups	5	populate groups salt tmp bin info loaded configuration file salt import-module this module named openssl import-module this module named openssl import-module this module named openssl local groups home home passwd shell bin uid salt system usersgroup salt uid groups salt	142
1390248	2151	s0undt3ch	2012-10-02T14:42:05.000Z	[]	virtualbox virtual	6	salt vagrant virtualbox output salt info loaded configuration file salt cpu flags fpu tsc msr apic mmx sse sse2 tsc monitor cpu model intel core cpu fqdn host kernel linux localhost lsb lsb ubuntu-12.04 lts lsb ubuntu lsb release ubuntu debian ubuntu path tmp bin local local bin bin bin vagrant ruby bin pythonpath tmp bin tmp locallib tmp locallib salt tmp tmp tmp tmp tmp tmp locallib locallib locallib final salt salt server python shell bin bash virtual output virtualbox version salt sudo table handle dmi bios vendor version virtualbox release date runtime size rom size characteristics isa pci boot selectable boot keyboard int mono video int acpi handle dmi system-information product virtualbox version serial-number uuid sku virtual-machine handle dmi handle dmi handle dmi table	393
460078	1435	johnnyelwailer	2012-10-03T07:38:23.000Z	[needs: investigation]	binding scope value optional	13	directive scope definition setting value scope javascript directive function return scope bind function scope like html model expression expect this case this scope mode binding javascript case null return this maybe add symbol like optional attributes	111
8514	7832	route	2012-10-03T14:27:05.000Z	[activerecord]	option associations	4	timeago behavior option ruby class post activerecord base has-many comments destroy class activerecord base post destroy destroy callback destroy callback raise destroy callback post load select posts posts order posts limit load select comments comments where comments post post rollback destroy callback this callback destroy call find this behavior api implementation relation blob master activerecord activerecord associations bit like behavior destroy records records console instantiation invocation this find this documentation	243
460078	1437	smithsamuelm	2012-10-03T17:40:14.000Z	[type: feature]	ng-pattern modifiers	5	regex expression modifiers ng-pattern modifiers input text placeholder required ng-pattern modifier input text placeholder required ng-pattern	61
1390248	2167	terminalmage	2012-10-04T17:58:59.000Z	[]	traceback using match	8	matcher object reason get call match salt matching matching exists pastebin	60
1644196	1351	jeffbezanson	2012-10-09T02:23:22.000Z	[]	complete versioninfo	3	like complete nice add can include uname cpu	37
1644196	1358	vtjnash	2012-10-11T02:09:36.000Z	[]	method-missing	7	this like hidden try-catch merge this hint phase static crash method-missing abstract call abstract eval call abstract eval invoke abstract call abstract eval call abstract eval abstract call abstract call abstract eval call abstract eval abstract abstract call abstract call abstract eval call abstract eval abstract abstract call abstract call abstract call abstract eval call abstract eval abstract call call abstract call abstract eval call abstract eval abstract eval call abstract eval abstract eval call abstract eval abstract call abstract call abstract eval call abstract eval abstract call abstract call abstract eval call abstract eval abstract call abstract call abstract eval call abstract eval abstract call abstract call abstract eval call abstract eval include include load load require process options definition	435
460078	1452	pkozlowski-opensource	2012-10-11T20:27:41.000Z	[type: bug]	inject providers	11	provider depends provider version javascript var function function this get function return provider get factory-method jsfiddle behavior version jsfiddle version	92
1390248	2227	dangarthwaite	2012-10-12T02:59:53.000Z	[]	 	6	this using github string explode far can tell space contains character escaping this quotes string entry hiding text queue state pre fix home text pre this pre state file home function append result exception this state traceback call file local src salt salt line call cdata cdata args file local src salt salt states line append regex file local src salt salt utils init line build regex build line file local src salt salt utils init line build return list lexer file line next token token file line get token token file line token raise pre	255
1644196	1377	jeffbezanson	2012-10-14T06:44:07.000Z	[bug]	zlib size 32-bit	11	large-file-support sizeof 32-bit which this sizeof	30
460078	1462	itsleeowen	2012-10-16T00:23:13.000Z	[needs: more info]	input paste	10	copy string paste input model keyevent	25
1644196	1392	timholy	2012-10-16T17:35:06.000Z	[performance]	bounds	7	can extra overhead can each having turn nice performance optimization msg	42
460078	1467	kamui	2012-10-17T15:06:53.000Z	[]	ngmock typeerror undefined	8	use angular-mock mocha typeerror undefined javascript function return jasmine queue undefined using mocha	43
2935735	1863	peterflynn	2012-10-17T18:48:29.000Z	[fixed but not closed;;low priority]	selector width info space	9	put this file css go-to-definition select each turn result rule selected editor rule selected selection char out text selector selected	79
460078	1469	mattsgarrison	2012-10-17T19:34:47.000Z	[]	currency filter truncate math	14	floating-point math use floating-point math expression currency filter filter truncate scientific-notation reference this fiddle display input input input	77
8514	7979	indirect	2012-10-17T23:44:23.000Z	[actionpack]	return	9	commit middleware commit algorithm out list proxies algorithm which production clients x-forwarded-for revert commit like upgrade return	94
1390248	2274	mlister2006	2012-10-18T03:43:39.000Z	[]	like	6	salt salt pre file salt line ping cmd ping sanitize host host nameerror global sanitize host defined pre	45
1390248	2279	scott-w	2012-10-18T15:58:26.000Z	[]	exists	3	exists throws revision this salt escaping	32
1390248	2287	corydodt	2012-10-18T23:31:44.000Z	[]	 	2	python level shutdown service daemon mode master logged any logging debug-mode	77
8514	7993	vladislav-rvd	2012-10-19T15:06:42.000Z	[activerecord]	counter-cache use classname can	11	ruby class activerecord base has-many destroy class activerecord base set tablename counter count class activerecord migration add count integer default select count where add count updated ruby sql set count coalesce count where	101
1390248	2294	thekuffs	2012-10-19T16:19:22.000Z	[]	use detection	13	use explicit names detection python centos redhat fedora int return return amazon return int return return add add distro using this case list redhat map salt patch this	166
2935735	1913	peterflynn	2012-10-22T18:55:07.000Z	[low priority]	html editing php file auto-close tags	11	file this text html html head title php title head html file brackets add newline hints nothing typing html file editing like html file hints	85
1390248	2315	whiteinge	2012-10-22T21:48:55.000Z	[documentation;;help wanted;;high severity]	document security report procedure policy	7	mention explain release fix detail security release detail security packages	32
1644196	1430	toivoh	2012-10-23T08:13:07.000Z	[]	order return enumerate	6	enumerate sequence tuples pair enumerate println pair python order pair enumerate pair reason this enumerate function	78
8514	8015	nathansamson	2012-10-23T11:30:26.000Z	[railties;;stale]	inflector routes	6	inflection rules routing rule rake routes post format core get format core edit get edit format core get format core put format core format core capitalization routes access uninitialized-constant core which defined core renaming controller controller directory using	176
1390248	2325	daveqb	2012-10-24T01:51:04.000Z	[]	add dev-null	14	stanza srv salt git-add null git-commit commit dev-null git push dev-null hour minute was this was srv salt git-add git-commit commit git-push null hour minute patch salt commit was back copy	78
1390248	2326	s0undt3ch	2012-10-24T04:58:05.000Z	[]	 	6	master	15
1390248	2328	anttix	2012-10-24T06:42:06.000Z	[]	chown noop operation	14	chown noop chown noop traceback call file salt integration line chown noop traceback call file salt salt line return return func args file salt line chown return path uid errno operation var folders reason behavior python package python group passwd	117
